,route-collected,name,type,departure_time,arrival_time,duration,price,seats_available,rating
367,Jammu (j and k) to Amritsar,Shree Bawa Lal Ji Travels,A/C Seater / Sleeper (2+2),15:30,20:45,05h 15m,450,44 Seats available,No rating
368,Jammu (j and k) to Amritsar,Golden Temple Express Volvo,A/C Seater / Sleeper (2+2),15:45,22:00,06h 15m,324,32 Seats available,2.1
369,Jammu (j and k) to Amritsar,Lucky Travels,A/C Sleeper (2+1),15:50,20:50,05h 00m,INR 349,46 Seats available,1.6
370,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),16:30,20:45,04h 15m,369,33 Seats available,2.9
371,Jammu (j and k) to Amritsar,Jamna Travels-Jammu,A/C Seater Push Back (2+2),18:30,22:22,03h 52m,369,20 Seats available,1.9
372,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:50,23:20,04h 30m,INR 500,38 Seats available,2.2
373,Jammu (j and k) to Amritsar,Lucky Travels,Bharat Benz A/C Seater / Sleeper (2+2),23:55,05:30,05h 35m,INR 329,52 Seats available,1.6
374,Jammu (j and k) to Amritsar,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),14:30,19:30,05h 00m,INR 700,36 Seats available,4.1
375,Jammu (j and k) to Amritsar,Neeraj travels,A/C Seater / Sleeper (2+1),15:40,20:12,04h 32m,INR 599,38 Seats available,3.5
376,Jammu (j and k) to Amritsar,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),17:35,22:45,05h 10m,INR 1000,36 Seats available,3.9
377,Jammu (j and k) to Amritsar,Gajraj bus service,Bharat Benz A/C Sleeper (2+1),18:30,23:55,05h 25m,INR 899,36 Seats available,3.9
378,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),14:30,19:40,05h 10m,INR 560,38 Seats available,2.2
379,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Sleeper (2+1),16:30,21:00,04h 30m,INR 700,30 Seats available,2.2
380,Jammu (j and k) to Amritsar,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:15,21:50,04h 35m,INR 550,34 Seats available,2.2
381,Ajmer to Jammu (j and k),Vijay Tour and Travels,AC Sleeper (2+1),15:00,08:50,17h 50m,1520,33 Seats available,3.2
